C
4.000000 12.000000 2
1.485071 1.485071 1.213506 
501 0.020000
  0.00004167  -2.40333796  -9.53037835  -8.80806737
  0.02000000  -2.40258251  -9.52961834  -8.80730696
  0.04000000  -2.40035098  -9.52731861  -8.80500128
  0.06000000  -2.39674627  -9.52341919  -8.80107634
  0.08000000  -2.39193367  -9.51781656  -8.79540604
  0.10000000  -2.38613282  -9.51035945  -8.78780913
  0.12000000  -2.37960809  -9.50084460  -8.77804657
  0.14000000  -2.37265866  -9.48901372  -8.76582041
  0.16000000  -2.36560919  -9.47455236  -8.75077498
  0.18000000  -2.35880154  -9.45709125  -8.73250077
  0.20000000  -2.35258789  -9.43621022  -8.71054103
  0.22000000  -2.34732498  -9.41144437  -8.68440082
  0.24000000  -2.34336936  -9.38229237  -8.65355813
  0.26000000  -2.34107344  -9.34822628  -8.61747646
  0.28000000  -2.34078193  -9.30870263  -8.57561851
  0.30000000  -2.34282852  -9.26317427  -8.52746035
  0.32000000  -2.34753263  -9.21110263  -8.47250566
  0.34000000  -2.35519615  -9.15197014  -8.41029977
  0.36000000  -2.36609998  -9.08529252  -8.34044290
  0.38000000  -2.38050048  -9.01063067  -8.26260263
  0.40000000  -2.39862573  -8.92760188  -8.17652500
  0.42000000  -2.42067172  -8.83589024  -8.08204422
  0.44000000  -2.44679838  -8.73525609  -7.97909072
  0.46000000  -2.47712560  -8.62554411  -7.86769737
  0.48000000  -2.51172936  -8.50669023  -7.74800377
  0.50000000  -2.55063783  -8.37872687  -7.62025853
  0.52000000  -2.59382782  -8.24178666  -7.48481945
  0.54000000  -2.64122140  -8.09610448  -7.34215164
  0.56000000  -2.69268303  -7.94201770  -7.19282362
  0.58000000  -2.74801712  -7.77996464  -7.03750142
  0.60000000  -2.80696627  -7.61048136  -6.87694083
  0.62000000  -2.86921015  -7.43419666  -6.71197790
  0.64000000  -2.93436541  -7.25182554  -6.54351790
  0.66000000  -3.00198633  -7.06416113  -6.37252282
  0.68000000  -3.07156674  -6.87206531  -6.19999764
  0.70000000  -3.14254291  -6.67645819  -6.02697557
  0.72000000  -3.21429780  -6.47830663  -5.85450238
  0.74000000  -3.28616653  -6.27861207  -5.68362010
