Ga
3.000000 70.000000 3
1.127796 1.506129 2.118164 1.506129 
501 0.020000
  0.00000806   3.15992761  -1.32676714  -1.40242987  -2.34048242
  0.02000000   3.16459813  -1.33060114  -1.38497104  -2.27520671
  0.04000000   3.16827964  -1.33098612  -1.38587166  -2.27783894
  0.06000000   3.16766616  -1.33250050  -1.38720156  -2.28211033
  0.08000000   3.16159582  -1.33528740  -1.38893826  -2.28800884
  0.10000000   3.14955322  -1.33937542  -1.39105658  -2.29547764
  0.12000000   3.13136015  -1.34473019  -1.39352757  -2.30442913
  0.14000000   3.10701144  -1.35128697  -1.39632141  -2.31476221
  0.16000000   3.07657993  -1.35897080  -1.39940999  -2.32637468
  0.18000000   3.04019204  -1.36770027  -1.40276654  -2.33916369
  0.20000000   2.99803130  -1.37738478  -1.40636415  -2.35302176
  0.22000000   2.95033866  -1.38792311  -1.41017492  -2.36783443
  0.24000000   2.89739809  -1.39920620  -1.41417024  -2.38348196
  0.26000000   2.83951012  -1.41112341  -1.41832204  -2.39984431
  0.28000000   2.77696535  -1.42356904  -1.42260414  -2.41680641
  0.30000000   2.71003163  -1.43644552  -1.42699284  -2.43426068
  0.32000000   2.63896143  -1.44966115  -1.43146629  -2.45210480
  0.34000000   2.56401077  -1.46312466  -1.43600301  -2.47023686
  0.36000000   2.48545255  -1.47674124  -1.44058084  -2.48855172
  0.38000000   2.40357385  -1.49041294  -1.44517700  -2.50694123
  0.40000000   2.31866034  -1.50404284  -1.44976897  -2.52529780
  0.42000000   2.23097782  -1.51754031  -1.45433576  -2.54351886
  0.44000000   2.14075837  -1.53082523  -1.45885889  -2.56151050
  0.46000000   2.04819374  -1.54383043  -1.46332292  -2.57918951
  0.48000000   1.95343507  -1.55650248  -1.46771567  -2.59648401
  0.50000000   1.85659700  -1.56880122  -1.47202804  -2.61333305
  0.52000000   1.75776442  -1.58069866  -1.47625380  -2.62968558
  0.54000000   1.65700037  -1.59217740  -1.48038915  -2.64549908
  0.56000000   1.55435424  -1.60322892  -1.48443234  -2.66073807
  0.58000000   1.44986961  -1.61385189  -1.48838329  -2.67537264
  0.60000000   1.34359136  -1.62405057  -1.49224316  -2.68937706
  0.62000000   1.23557184  -1.63383334  -1.49601405  -2.70272858
