Tl
3.000000 204.000000 4
1.236364 1.735555 2.109391 1.735555 1.735555 
501 0.020000
  0.00000309   7.08826236  -0.41037276   0.91606605  -2.52901125  -2.07218602
  0.02000000   7.08748295  -0.24943186  -0.79807853  -2.39719968  -2.07268087
  0.04000000   7.07578147  -0.25036529  -0.80245735  -2.40045214  -2.07480645
  0.06000000   7.05020536  -0.25316847  -0.80811649  -2.40580668  -2.03558684
  0.08000000   7.01029256  -0.25793788  -0.81480101  -2.41317873  -2.04251096
  0.10000000   6.95640740  -0.26460223  -0.82235474  -2.42242098  -2.05130647
  0.12000000   6.88929964  -0.27302014  -0.83066622  -2.43336123  -2.06180642
  0.14000000   6.80989849  -0.28302476  -0.83964991  -2.44582316  -2.07383611
  0.16000000   6.71917310  -0.29445358  -0.84923803  -2.45964266  -2.08723171
  0.18000000   6.61816001  -0.30713738  -0.85937391  -2.47465646  -2.10182888
  0.20000000   6.50798852  -0.32088959  -0.87000759  -2.49069215  -2.11745274
  0.22000000   6.38980346  -0.33552160  -0.88109477  -2.50757844  -2.13392895
  0.24000000   6.26467280  -0.35086286  -0.89259693  -2.52515941  -2.15109884
  0.26000000   6.13358631  -0.36675890  -0.90448005  -2.54329241  -2.16881734
  0.28000000   5.99749406  -0.38305930  -0.91671274  -2.56183861  -2.18694316
  0.30000000   5.85727473  -0.39962420  -0.92926626  -2.58066761  -2.20534363
  0.32000000   5.71365948  -0.41634343  -0.94211560  -2.59967150  -2.22390962
  0.34000000   5.56719289  -0.43314729  -0.95524008  -2.61877284  -2.24256398
  0.36000000   5.41824853  -0.45000362  -0.96862294  -2.63792231  -2.26125914
  0.38000000   5.26707426  -0.46690706  -0.98225025  -2.65709064  -2.27996861
  0.40000000   5.11384272  -0.48386656  -0.99610976  -2.67625916  -2.29867703
  0.42000000   4.95869337  -0.50089468  -1.01018994  -2.69541174  -2.31737173
  0.44000000   4.80176133  -0.51800012  -1.02447922  -2.71452912  -2.33603671
  0.46000000   4.64319299  -0.53518359  -1.03896558  -2.73358584  -2.35464942
  0.48000000   4.48315068  -0.55243662  -1.05363640  -2.75254927  -2.37317975
  0.50000000   4.32180991  -0.56974255  -1.06847846  -2.77138034  -2.39159080
  0.52000000   4.15935232  -0.58707881  -1.08347810  -2.79003526  -2.40984066
  0.54000000   3.99595751  -0.60441969  -1.09862140  -2.80846757  -2.42788461
  0.56000000   3.83179601  -0.62173900  -1.11389442  -2.82663018  -2.44567726
  0.58000000   3.66702496  -0.63901205  -1.12928330  -2.84447681  -2.46317410
  0.60000000   3.50178720  -0.65621671  -1.14477437  -2.86196289  -2.48033238
  0.62000000   3.33621349  -0.67333352  -1.16035415  -2.87904559  -2.49711125
  0.64000000   3.17042694  -0.69034510  -1.17600925  -2.89568346  -2.51347127
  0.66000000   3.00454834  -0.70723517  -1.19172632  -2.91183566  -2.52937372
  0.68000000   2.83870100  -0.72398761  -1.20749192  -2.92746135  -2.54477985
  0.70000000   2.67301419  -0.74058588  -1.22329245  -2.94251921  -2.55965041
  0.72000000   2.50762463  -0.75701290  -1.23911413  -2.95696744  -2.57394571
  0.74000000   2.34267638  -0.77325147  -1.25494301  -2.97076406  -2.58762586
  0.76000000   2.17831958  -0.78928499  -1.27076502  -2.98386754  -2.60065148
  0.78000000   2.01470874  -0.80509829  -1.28656606  -2.99623745  -2.61298439
  0.80000000   1.85200103  -0.82067851  -1.30233203  -3.00783519  -2.62458839
  0.82000000   1.69035512  -0.83601574  -1.31804892  -3.01862451  -2.63542982
  0.84000000   1.52993054  -0.85110343  -1.33370281  -3.02857192  -2.64547801
  0.86000000   1.37088759  -0.86593863  -1.34927996  -3.03764690  -2.65470550
  0.88000000   1.21338777  -0.88052193  -1.36476673  -3.04582199  -2.66308815
  0.90000000   1.05759442  -0.89485728  -1.38014962  -3.05307265  -2.67060503
  0.92000000   0.90367349  -0.90895164  -1.39541521  -3.05937718  -2.67723830
  0.94000000   0.75179432  -0.92281464  -1.41055017  -3.06471643  -2.68297296
  0.96000000   0.60213023  -0.93645806  -1.42554114  -3.06907362  -2.68779661
  0.98000000   0.45485891  -0.94989543  -1.44037477  -3.07243399  -2.69169917
  1.00000000   0.31016256  -0.96314153  -1.45503760  -3.07478464  -2.69467266
  1.02000000   0.16822767  -0.97621199  -1.46951609  -3.07611424  -2.69671090
  1.04000000   0.02924459  -0.98912288  -1.48379650  -3.07641282  -2.69780935
  1.06000000  -0.10659329  -1.00189034  -1.49786489  -3.07567162  -2.69796486
  1.08000000  -0.23909056  -1.01453026  -1.51170710  -3.07388293  -2.69717559
  1.10000000  -0.36805107  -1.02705798  -1.52530866  -3.07103994  -2.69544082
  1.12000000  -0.49327950  -1.03948804  -1.53865479  -3.06713669  -2.69276087
  1.14000000  -0.61458298  -1.05183398  -1.55173037  -3.06216797  -2.68913704
  1.16000000  -0.73177297  -1.06410813  -1.56451992  -3.05612932  -2.68457152
  1.18000000  -0.84466721  -1.07632143  -1.57700755  -3.04901695  -2.67906741
  1.20000000  -0.95309167  -1.08848336  -1.58917696  -3.04082780  -2.67262867
  1.22000000  -1.05688260  -1.10060177  -1.60101143  -3.03155955  -2.66526013
  1.24000000  -1.15588857  -1.11268279  -1.61249383  -3.02121064  -2.65696751
  1.26000000  -1.24997234  -1.12473081  -1.62360654  -3.00978031  -2.64775744
  1.28000000  -1.33901282  -1.13674839  -1.63433156  -2.99726872  -2.63763750
  1.30000000  -1.42290671  -1.14873623  -1.64465043  -2.98367696  -2.62661627
  1.32000000  -1.50157013  -1.16069313  -1.65454428  -2.96900718  -2.61470335
  1.34000000  -1.57493996  -1.17261603  -1.66399384  -2.95326270  -2.60190944
  1.36000000  -1.64297504  -1.18449998  -1.67297947  -2.93644807  -2.58824636
  1.38000000  -1.70565702  -1.19633817  -1.68148120  -2.91856919  -2.57372716
  1.40000000  -1.76299108  -1.20812195  -1.68947876  -2.89963348  -2.55836612
  1.42000000  -1.81500626  -1.21984091  -1.69695162  -2.87964994  -2.54217882
  1.44000000  -1.86175555  -1.23148289  -1.70387906  -2.85862931  -2.52518220
  1.46000000  -1.90331569  -1.24303410  -1.71024025  -2.83658419  -2.50739464
