O
   6.     16.00     2     1
  1.150000  1.150000  1.150000
6.860000  -0.874637 -0.874637 -0.874637
6.880000  -0.872093 -0.872093 -0.872093
6.900000  -0.869564 -0.869564 -0.869564
6.920000  -0.867050 -0.867050 -0.867050
6.940000  -0.864549 -0.864549 -0.864549
6.960000  -0.862064 -0.862064 -0.862064
6.980000  -0.859593 -0.859593 -0.859593
7.000000  -0.857137 -0.857137 -0.857137
7.020000  -0.854696 -0.854696 -0.854696
7.040000  -0.852268 -0.852268 -0.852268
7.060000  -0.849854 -0.849854 -0.849854
7.080000  -0.847455 -0.847455 -0.847455
7.100000  -0.845070 -0.845070 -0.845070
7.120000  -0.842697 -0.842697 -0.842697
7.140000  -0.840337 -0.840337 -0.840337
7.160000  -0.837992 -0.837992 -0.837992
7.180000  -0.835658 -0.835658 -0.835658
7.200000  -0.833337 -0.833337 -0.833337
7.220000  -0.831028 -0.831028 -0.831028
7.240000  -0.828733 -0.828733 -0.828733
7.260000  -0.826449 -0.826449 -0.826449
7.280000  -0.824179 -0.824179 -0.824179
7.300000  -0.821920 -0.821920 -0.821920
7.320000  -0.819673 -0.819673 -0.819673
7.340000  -0.817438 -0.817438 -0.817438
7.360000  -0.815217 -0.815217 -0.815217
7.380000  -0.813006 -0.813006 -0.813006
7.400000  -0.810808 -0.810808 -0.810808
7.420000  -0.808622 -0.808622 -0.808622
7.440000  -0.806447 -0.806447 -0.806447
7.460000  -0.804285 -0.804285 -0.804285
7.480000  -0.802134 -0.802134 -0.802134
7.500000  -0.799995 -0.799995 -0.799995
7.520000  -0.797868 -0.797868 -0.797868
7.540000  -0.795752 -0.795752 -0.795752
7.560000  -0.793647 -0.793647 -0.793647
7.580000  -0.791555 -0.791555 -0.791555
7.600000  -0.789473 -0.789473 -0.789473
7.620000  -0.787402 -0.787402 -0.787402
7.640000  -0.785342 -0.785342 -0.785342
7.660000  -0.783292 -0.783292 -0.783292
7.680000  -0.781254 -0.781254 -0.781254
7.700000  -0.779225 -0.779225 -0.779225
7.720000  -0.777207 -0.777207 -0.777207
7.740000  -0.775199 -0.775199 -0.775199
7.760000  -0.773200 -0.773200 -0.773200
7.780000  -0.771212 -0.771212 -0.771212
7.800000  -0.769233 -0.769233 -0.769233
7.820000  -0.767264 -0.767264 -0.767264
7.840000  -0.765305 -0.765305 -0.765305
7.860000  -0.763357 -0.763357 -0.763357
7.880000  -0.761418 -0.761418 -0.761418
7.900000  -0.759490 -0.759490 -0.759490
7.920000  -0.757571 -0.757571 -0.757571
7.940000  -0.755662 -0.755662 -0.755662
7.960000  -0.753763 -0.753763 -0.753763
7.980000  -0.751874 -0.751874 -0.751874
8.000000  -0.749995 -0.749995 -0.749995
8.020000  -0.748125 -0.748125 -0.748125
8.040000  -0.746265 -0.746265 -0.746265
8.060000  -0.744414 -0.744414 -0.744414
8.080000  -0.742572 -0.742572 -0.742572
8.100000  -0.740740 -0.740740 -0.740740
8.120000  -0.738916 -0.738916 -0.738916
8.140000  -0.737101 -0.737101 -0.737101
8.160000  -0.735295 -0.735295 -0.735295
8.180000  -0.733498 -0.733498 -0.733498
8.200000  -0.731710 -0.731710 -0.731710
8.220000  -0.729930 -0.729930 -0.729930
8.240000  -0.728158 -0.728158 -0.728158
8.260000  -0.726395 -0.726395 -0.726395
8.280000  -0.724641 -0.724641 -0.724641
8.300000  -0.722894 -0.722894 -0.722894
8.320000  -0.721156 -0.721156 -0.721156
8.340000  -0.719426 -0.719426 -0.719426
8.360000  -0.717705 -0.717705 -0.717705
8.380000  -0.715992 -0.715992 -0.715992
8.400000  -0.714287 -0.714287 -0.714287
8.420000  -0.712589 -0.712589 -0.712589
8.440000  -0.710901 -0.710901 -0.710901
8.460000  -0.709219 -0.709219 -0.709219
8.480000  -0.707546 -0.707546 -0.707546
8.500000  -0.705881 -0.705881 -0.705881
8.520000  -0.704224 -0.704224 -0.704224
8.540000  -0.702574 -0.702574 -0.702574
8.560000  -0.700933 -0.700933 -0.700933
8.580000  -0.699299 -0.699299 -0.699299
8.600000  -0.697673 -0.697673 -0.697673
8.620000  -0.696055 -0.696055 -0.696055
8.640000  -0.694443 -0.694443 -0.694443
8.660000  -0.692840 -0.692840 -0.692840
8.680000  -0.691244 -0.691244 -0.691244
8.700000  -0.689655 -0.689655 -0.689655
8.720000  -0.688074 -0.688074 -0.688074
8.740000  -0.686499 -0.686499 -0.686499
8.760000  -0.684932 -0.684932 -0.684932
8.780000  -0.683372 -0.683372 -0.683372
8.800000  -0.681818 -0.681818 -0.681818
8.820000  -0.680272 -0.680272 -0.680272
8.840000  -0.678732 -0.678732 -0.678732
8.860000  -0.677200 -0.677200 -0.677200
8.880000  -0.675674 -0.675674 -0.675674
8.900000  -0.674156 -0.674156 -0.674156
8.920000  -0.672644 -0.672644 -0.672644
8.940000  -0.671139 -0.671139 -0.671139
8.960000  -0.669640 -0.669640 -0.669640
8.980000  -0.668149 -0.668149 -0.668149
9.000000  -0.666665 -0.666665 -0.666665
9.020000  -0.665187 -0.665187 -0.665187
9.040000  -0.663716 -0.663716 -0.663716
9.060000  -0.662251 -0.662251 -0.662251
9.080000  -0.660794 -0.660794 -0.660794
9.100000  -0.659342 -0.659342 -0.659342
9.120000  -0.657897 -0.657897 -0.657897
9.140000  -0.656458 -0.656458 -0.656458
9.160000  -0.655026 -0.655026 -0.655026
9.180000  -0.653599 -0.653599 -0.653599
9.200000  -0.652178 -0.652178 -0.652178
9.220000  -0.650764 -0.650764 -0.650764
9.240000  -0.649355 -0.649355 -0.649355
9.260000  -0.647953 -0.647953 -0.647953
9.280000  -0.646556 -0.646556 -0.646556
9.300000  -0.645165 -0.645165 -0.645165
9.320000  -0.643780 -0.643780 -0.643780
9.340000  -0.642401 -0.642401 -0.642401
9.360000  -0.641029 -0.641029 -0.641029
9.380000  -0.639661 -0.639661 -0.639661
9.400000  -0.638300 -0.638300 -0.638300
9.420000  -0.636943 -0.636943 -0.636943
9.440000  -0.635594 -0.635594 -0.635594
9.460000  -0.634249 -0.634249 -0.634249
9.480000  -0.632911 -0.632911 -0.632911
9.500000  -0.631578 -0.631578 -0.631578
9.520000  -0.630251 -0.630251 -0.630251
9.540000  -0.628929 -0.628929 -0.628929
9.560000  -0.627613 -0.627613 -0.627613
9.580000  -0.626302 -0.626302 -0.626302
9.600000  -0.624998 -0.624998 -0.624998
9.620000  -0.623699 -0.623699 -0.623699
9.640000  -0.622405 -0.622405 -0.622405
9.660000  -0.621116 -0.621116 -0.621116
9.680000  -0.619833 -0.619833 -0.619833
9.700000  -0.618555 -0.618555 -0.618555
9.720000  -0.617283 -0.617283 -0.617283
9.740000  -0.616016 -0.616016 -0.616016
9.760000  -0.614754 -0.614754 -0.614754
9.780000  -0.613497 -0.613497 -0.613497
9.800000  -0.612245 -0.612245 -0.612245
9.820000  -0.610999 -0.610999 -0.610999
9.840000  -0.609757 -0.609757 -0.609757
9.860000  -0.608521 -0.608521 -0.608521
9.880000  -0.607290 -0.607290 -0.607290
9.900000  -0.606062 -0.606062 -0.606062
9.920000  -0.604841 -0.604841 -0.604841
9.940000  -0.603624 -0.603624 -0.603624
9.960000  -0.602411 -0.602411 -0.602411
9.980000  -0.601204 -0.601204 -0.601204
10.000000  -0.600001 -0.600001 -0.600001
0.000000  0.000010 0.000000 0.000000
0.020000  0.025156 0.002154 0.000000
0.040000  0.050335 0.008907 0.000000
0.060000  0.075554 0.020055 0.000000
0.080000  0.100814 0.035399 0.000000
0.100000  0.126110 0.054755 0.000000
0.120000  0.151446 0.077925 0.000000
0.140000  0.176854 0.104637 0.000000
0.160000  0.202381 0.134596 0.000000
0.180000  0.228046 0.167451 0.000000
0.200000  0.253839 0.202780 0.000000
0.220000  0.279748 0.240153 0.000000
0.240000  0.305788 0.279133 0.000000
0.260000  0.331976 0.319278 0.000000
0.280000  0.358312 0.360134 0.000000
0.300000  0.384778 0.401224 0.000000
0.320000  0.411355 0.442079 0.000000
0.340000  0.438029 0.482286 0.000000
0.360000  0.464792 0.521470 0.000000
0.380000  0.491629 0.559279 0.000000
0.400000  0.518501 0.595401 0.000000
0.420000  0.545365 0.629544 0.000000
0.440000  0.572164 0.661497 0.000001
0.460000  0.598839 0.691087 0.000001
0.480000  0.625317 0.718167 0.000001
0.500000  0.651496 0.742668 0.000001
0.520000  0.677271 0.764540 0.000001
0.540000  0.702539 0.783812 0.000001
0.560000  0.727203 0.800562 0.000001
0.580000  0.751156 0.814879 0.000001
0.600000  0.774250 0.826884 0.000001
0.620000  0.796338 0.836716 0.000001
0.640000  0.817310 0.844550 0.000001
0.660000  0.837076 0.850580 0.000001
0.680000  0.855534 0.854991 0.000001
0.700000  0.872573 0.857963 0.000002
0.720000  0.888083 0.859673 0.000002
0.740000  0.901990 0.860288 0.000002
0.760000  0.914228 0.859974 0.000002
0.780000  0.924748 0.858881 0.000002
0.800000  0.933547 0.857129 0.000002
0.820000  0.940624 0.854836 0.000002
0.840000  0.945997 0.852101 0.000002
0.860000  0.949714 0.848993 0.000002
0.880000  0.951836 0.845571 0.000003
0.900000  0.952442 0.841880 0.000003
0.920000  0.951622 0.837955 0.000003
0.940000  0.949483 0.833804 0.000003
0.960000  0.946136 0.829430 0.000003
0.980000  0.941696 0.824833 0.000003
1.000000  0.936272 0.820009 0.000003
1.020000  0.929971 0.814947 0.000003
1.040000  0.922897 0.809638 0.000004
1.060000  0.915139 0.804079 0.000004
1.080000  0.906780 0.798274 0.000004
1.100000  0.897894 0.792230 0.000004
1.120000  0.888543 0.785968 0.000004
1.140000  0.878782 0.779508 0.000004
1.160000  0.868650 0.772863 0.000005
1.180000  0.858173 0.766044 0.000005
1.200000  0.847389 0.759068 0.000005
1.220000  0.836337 0.751950 0.000005
1.240000  0.825054 0.744710 0.000005
1.260000  0.813578 0.737365 0.000005
1.280000  0.801947 0.729934 0.000006
1.300000  0.790190 0.722429 0.000006
1.320000  0.778315 0.714852 0.000006
1.340000  0.766340 0.707209 0.000006
1.360000  0.754292 0.699514 0.000006
1.380000  0.742199 0.691781 0.000006
1.400000  0.730085 0.684022 0.000007
1.420000  0.717958 0.676238 0.000007
1.440000  0.705828 0.668434 0.000007
1.460000  0.693713 0.660619 0.000007
1.480000  0.681630 0.652801 0.000008
1.500000  0.669597 0.644990 0.000008
1.520000  0.657631 0.637195 0.000008
1.540000  0.645747 0.629424 0.000008
1.560000  0.633939 0.621673 0.000008
1.580000  0.622201 0.613935 0.000009
1.600000  0.610550 0.606221 0.000009
1.620000  0.599010 0.598545 0.000009
1.640000  0.587586 0.590910 0.000009
1.660000  0.576281 0.583318 0.000010
1.680000  0.565098 0.575771 0.000010
1.700000  0.554040 0.568268 0.000010
1.720000  0.543104 0.560809 0.000010
1.740000  0.532289 0.553391 0.000011
1.760000  0.521606 0.546024 0.000011
1.780000  0.511073 0.538718 0.000011
1.800000  0.500699 0.531480 0.000011
1.820000  0.490485 0.524312 0.000012
1.840000  0.480424 0.517208 0.000012
1.860000  0.470500 0.510158 0.000012
1.880000  0.460701 0.503154 0.000013
1.900000  0.451046 0.496208 0.000013
1.920000  0.441557 0.489339 0.000013
1.940000  0.432236 0.482547 0.000013
1.960000  0.423066 0.475821 0.000014
1.980000  0.414041 0.469157 0.000014
2.000000  0.405169 0.462562 0.000014
2.020000  0.396456 0.456041 0.000015
2.040000  0.387897 0.449592 0.000015
2.060000  0.379483 0.443207 0.000015
2.080000  0.371209 0.436885 0.000016
2.100000  0.363083 0.430631 0.000016
2.120000  0.355112 0.424454 0.000016
2.140000  0.347296 0.418353 0.000017
2.160000  0.339626 0.412322 0.000017
2.180000  0.332094 0.406357 0.000017
2.200000  0.324701 0.400458 0.000018
2.220000  0.317450 0.394630 0.000018
2.240000  0.310341 0.388873 0.000018
2.260000  0.303371 0.383188 0.000019
2.280000  0.296539 0.377571 0.000019
2.300000  0.289840 0.372023 0.000020
2.320000  0.283272 0.366541 0.000020
2.340000  0.276831 0.361124 0.000020
2.360000  0.270519 0.355773 0.000021
2.380000  0.264335 0.350492 0.000021
