Pb
4.000000 207.000000 4
1.173516 1.582897 2.032347 1.582897 1.582897 
501 0.020000
  2.14000000  -2.00256323  -1.93122269  -1.73224491  -2.05761880  -2.04221064
  2.16000000  -1.97875875  -1.91941168  -1.71662916  -2.02292399  -2.01368516
  2.18000000  -1.95555200  -1.90700085  -1.70076285  -1.98973494  -1.98606994
  2.20000000  -1.93293362  -1.89404175  -1.68468742  -1.95803549  -1.95935604
  2.22000000  -1.91089172  -1.88058630  -1.66844505  -1.92780070  -1.93353044
  2.24000000  -1.88941250  -1.86668648  -1.65207839  -1.89899751  -1.90857643
  2.26000000  -1.86848075  -1.85239395  -1.63563036  -1.87158550  -1.88447395
  2.28000000  -1.84808034  -1.83775981  -1.61914391  -1.84551774  -1.86120005
  2.30000000  -1.82819455  -1.82283421  -1.60266173  -1.82074165  -1.83872928
  2.32000000  -1.80880637  -1.80766611  -1.58622602  -1.79719993  -1.81703407
  2.34000000  -1.78989875  -1.79230300  -1.56987827  -1.77483147  -1.79608520
  2.36000000  -1.77145479  -1.77679062  -1.55365892  -1.75357230  -1.77585215
  2.38000000  -1.75345789  -1.76117276  -1.53760718  -1.73335648  -1.75630351
  2.40000000  -1.73589182  -1.74549107  -1.52176077  -1.71411697  -1.73740734
  2.42000000  -1.71874085  -1.72978483  -1.50615566  -1.69578649  -1.71913152
  2.44000000  -1.70198978  -1.71409089  -1.49082588  -1.67829825  -1.70144405
  2.46000000  -1.68562394  -1.69844346  -1.47580326  -1.66158668  -1.68431332
  2.48000000  -1.66962926  -1.68287410  -1.46111731  -1.64558802  -1.66770843
  2.50000000  -1.65399224  -1.66741162  -1.44679497  -1.63024090  -1.65159931
  2.52000000  -1.63869996  -1.65208208  -1.43286051  -1.61548680  -1.63595701
  2.54000000  -1.62374007  -1.63690877  -1.41933538  -1.60127039  -1.62075377
  2.56000000  -1.60910074  -1.62191228  -1.40623809  -1.58753984  -1.60596318
  2.58000000  -1.59477070  -1.60711049  -1.39358417  -1.57424703  -1.59156028
  2.60000000  -1.58073917  -1.59251871  -1.38138607  -1.56134769  -1.57752159
  2.62000000  -1.56699586  -1.57814976  -1.36965319  -1.54880142  -1.56382517
  2.64000000  -1.55353095  -1.56401406  -1.35839182  -1.53657173  -1.55045061
  2.66000000  -1.54033505  -1.55011982  -1.34760523  -1.52462594  -1.53737903
  2.68000000  -1.52739919  -1.53647312  -1.33729369  -1.51293505  -1.52459303
  2.70000000  -1.51471481  -1.52307812  -1.32745457  -1.50147363  -1.51207668
  2.72000000  -1.50227373  -1.50993720  -1.31808244  -1.49021957  -1.49981539
  2.74000000  -1.49006812  -1.49705114  -1.30916921  -1.47915386  -1.48779591
  2.76000000  -1.47809050  -1.48441925  -1.30070429  -1.46826040  -1.47600620
  2.78000000  -1.46633370  -1.47203960  -1.29267476  -1.45752567  -1.46443536
  2.80000000  -1.45479087  -1.45990915  -1.28506552  -1.44693850  -1.45307356
  2.82000000  -1.44345546  -1.44802391  -1.27785958  -1.43648981  -1.44191188
  2.84000000  -1.43232118  -1.43637908  -1.27103820  -1.42617235  -1.43094232
  2.86000000  -1.42138200  -1.42496924  -1.26458114  -1.41598043  -1.42015762
  2.88000000  -1.41063217  -1.41378844  -1.25846691  -1.40590972  -1.40955122
  2.90000000  -1.40006615  -1.40283035  -1.25267296  -1.39595699  -1.39911718
  2.92000000  -1.38967864  -1.39208835  -1.24717598  -1.38611992  -1.38885010
  2.94000000  -1.37946454  -1.38155568  -1.24195207  -1.37639691  -1.37874503
  2.96000000  -1.36941897  -1.37122544  -1.23697699  -1.36678694  -1.36879743
  2.98000000  -1.35953723  -1.36109078  -1.23222638  -1.35728940  -1.35900311
  3.00000000  -1.34981482  -1.35114489  -1.22767601  -1.34790395  -1.34935817
  3.02000000  -1.34024741  -1.34138106  -1.22330189  -1.33863046  -1.33985896
  3.04000000  -1.33083083  -1.33179276  -1.21908054  -1.32946887  -1.33050206
  3.06000000  -1.32156107  -1.32237367  -1.21498912  -1.32041916  -1.32128419
  3.08000000  -1.31243428  -1.31311768  -1.21100560  -1.31148125  -1.31220225
  3.10000000  -1.30344674  -1.30401893  -1.20710890  -1.30265502  -1.30325325
  3.12000000  -1.29459490  -1.29507184  -1.20327897  -1.29394019  -1.29443433
  3.14000000  -1.28587530  -1.28627108  -1.19949699  -1.28533638  -1.28574270
  3.16000000  -1.27728462  -1.27761158  -1.19574533  -1.27684307  -1.27717566
  3.18000000  -1.26881967  -1.26908857  -1.19200773  -1.26845957  -1.26873057
  3.20000000  -1.26047737  -1.26069753  -1.18826929  -1.26018505  -1.26040485
  3.22000000  -1.25225475  -1.25243418  -1.18451649  -1.25201855  -1.25219601
  3.24000000  -1.24414891  -1.24429450  -1.18073728  -1.24395896  -1.24410158
  3.26000000  -1.23615711  -1.23627469  -1.17692098  -1.23600506  -1.23611914
  3.28000000  -1.22827666  -1.22837119  -1.17305838  -1.22815551  -1.22824635
  3.30000000  -1.22050497  -1.22058062  -1.16914160  -1.22040891  -1.22048089
  3.32000000  -1.21283954  -1.21289980  -1.16516414  -1.21276373  -1.21282051
  3.34000000  -1.20527795  -1.20532573  -1.16112079  -1.20521841  -1.20526298
  3.36000000  -1.19781787  -1.19785558  -1.15700758  -1.19777133  -1.19780615
  3.38000000  -1.19045703  -1.19048666  -1.15282170  -1.19042083  -1.19044791
  3.40000000  -1.18319325  -1.18321641  -1.14856147  -1.18316522  -1.18318618
  3.42000000  -1.17602440  -1.17604242  -1.14422620  -1.17600281  -1.17601895
  3.44000000  -1.16894843  -1.16896239  -1.13981616  -1.16893188  -1.16894425
  3.46000000  -1.16196336  -1.16197412  -1.13533246  -1.16195073  -1.16196016
  3.48000000  -1.15506725  -1.15507550  -1.13077699  -1.15505767  -1.15506483
  3.50000000  -1.14825824  -1.14826454  -1.12615231  -1.14825100  -1.14825641
  3.52000000  -1.14153452  -1.14153930  -1.12146159  -1.14152908  -1.14153314
  3.54000000  -1.13489433  -1.13489794  -1.11670850  -1.13489026  -1.13489330
  3.56000000  -1.12833596  -1.12833868  -1.11189713  -1.12833294  -1.12833520
  3.58000000  -1.12185777  -1.12185980  -1.10703193  -1.12185553  -1.12185720
  3.60000000  -1.11545814  -1.11545966  -1.10211762  -1.11545649  -1.11545772
  3.62000000  -1.10913552  -1.10913664  -1.09715912  -1.10913431  -1.10913521
  3.64000000  -1.10288839  -1.10288922  -1.09216148  -1.10288751  -1.10288817
  3.66000000  -1.09671528  -1.09671589  -1.08712983  -1.09671465  -1.09671512
  3.68000000  -1.09061477  -1.09061521  -1.08206933  -1.09061431  -1.09061465
  3.70000000  -1.08458546  -1.08458578  -1.07698509  -1.08458512  -1.08458537
  3.72000000  -1.07862599  -1.07862622  -1.07188214  -1.07862576  -1.07862593
  3.74000000  -1.07273507  -1.07273523  -1.06676543  -1.07273490  -1.07273502
  3.76000000  -1.06691140  -1.06691152  -1.06163971  -1.06691128  -1.06691137
  3.78000000  -1.06115374  -1.06115383  -1.05650958  -1.06115366  -1.06115372
  3.80000000  -1.05546089  -1.05546095  -1.05137944  -1.05546083  -1.05546088
  3.82000000  -1.04983166  -1.04983170  -1.04625345  -1.04983162  -1.04983165
  3.84000000  -1.04426491  -1.04426494  -1.04113556  -1.04426488  -1.04426491
  3.86000000  -1.03875952  -1.03875954  -1.03602944  -1.03875950  -1.03875952
  3.88000000  -1.03331440  -1.03331441  -1.03093853  -1.03331439  -1.03331440
  3.90000000  -1.02792849  -1.02792850  -1.02586601  -1.02792848  -1.02792849
  3.92000000  -1.02260075  -1.02260076  -1.02081480  -1.02260075  -1.02260075
  3.94000000  -1.01733018  -1.01733019  -1.01578757  -1.01733018  -1.01733018
  3.96000000  -1.01211580  -1.01211580  -1.01078673  -1.01211580  -1.01211580
  3.98000000  -1.00695664  -1.00695664  -1.00581447  -1.00695664  -1.00695664
  4.00000000  -1.00185177  -1.00185177  -1.00087273  -1.00185177  -1.00185177
  4.02000000  -0.99680028  -0.99680028  -0.99596322  -0.99680028  -0.99680028
  4.04000000  -0.99180128  -0.99180128  -0.99108746  -0.99180128  -0.99180128
  4.06000000  -0.98685389  -0.98685389  -0.98624676  -0.98685389  -0.98685389
  4.08000000  -0.98195728  -0.98195728  -0.98144224  -0.98195728  -0.98195728
  4.10000000  -0.97711061  -0.97711061  -0.97667484  -0.97711061  -0.97711061
  4.12000000  -0.97231308  -0.97231308  -0.97194535  -0.97231308  -0.97231308
  4.14000000  -0.96756389  -0.96756389  -0.96725441  -0.96756389  -0.96756389
  4.16000000  -0.96286227  -0.96286227  -0.96260251  -0.96286227  -0.96286227
  4.18000000  -0.95820747  -0.95820747  -0.95799003  -0.95820747  -0.95820747
  4.20000000  -0.95359876  -0.95359876  -0.95341723  -0.95359876  -0.95359876
  4.22000000  -0.94903540  -0.94903540  -0.94888427  -0.94903540  -0.94903540
  4.24000000  -0.94451670  -0.94451670  -0.94439122  -0.94451670  -0.94451670
  4.26000000  -0.94004197  -0.94004197  -0.93993807  -0.94004197  -0.94004197
  4.28000000  -0.93561053  -0.93561053  -0.93552474  -0.93561053  -0.93561053
  4.30000000  -0.93122172  -0.93122172  -0.93115109  -0.93122172  -0.93122172
  4.32000000  -0.92687491  -0.92687491  -0.92681692  -0.92687491  -0.92687491
  4.34000000  -0.92256946  -0.92256946  -0.92252197  -0.92256946  -0.92256946
  4.36000000  -0.91830475  -0.91830475  -0.91826598  -0.91830475  -0.91830475
  4.38000000  -0.91408018  -0.91408018  -0.91404861  -0.91408018  -0.91408018
  4.40000000  -0.90989515  -0.90989515  -0.90986953  -0.90989515  -0.90989515
  4.42000000  -0.90574910  -0.90574910  -0.90572836  -0.90574910  -0.90574910
  4.44000000  -0.90164144  -0.90164144  -0.90162470  -0.90164144  -0.90164144
  4.46000000  -0.89757163  -0.89757163  -0.89755816  -0.89757163  -0.89757163
  4.48000000  -0.89353912  -0.89353912  -0.89352832  -0.89353912  -0.89353912
  4.50000000  -0.88954338  -0.88954338  -0.88953474  -0.88954338  -0.88954338
  4.52000000  -0.88558389  -0.88558389  -0.88557700  -0.88558389  -0.88558389
  4.54000000  -0.88166014  -0.88166014  -0.88165465  -0.88166014  -0.88166014
  4.56000000  -0.87777161  -0.87777161  -0.87776726  -0.87777161  -0.87777161
  4.58000000  -0.87391783  -0.87391783  -0.87391440  -0.87391783  -0.87391783
  4.60000000  -0.87009831  -0.87009831  -0.87009560  -0.87009831  -0.87009831
  4.62000000  -0.86631258  -0.86631258  -0.86631045  -0.86631258  -0.86631258
  4.64000000  -0.86256017  -0.86256017  -0.86255851  -0.86256017  -0.86256017
  4.66000000  -0.85884064  -0.85884064  -0.85883934  -0.85884064  -0.85884064
  4.68000000  -0.85515353  -0.85515353  -0.85515251  -0.85515353  -0.85515353
  4.70000000  -0.85149840  -0.85149840  -0.85149762  -0.85149840  -0.85149840
  4.72000000  -0.84787484  -0.84787484  -0.84787423  -0.84787484  -0.84787484
  4.74000000  -0.84428241  -0.84428241  -0.84428194  -0.84428241  -0.84428241
  4.76000000  -0.84072071  -0.84072071  -0.84072035  -0.84072071  -0.84072071
  4.78000000  -0.83718933  -0.83718933  -0.83718905  -0.83718933  -0.83718933
  4.80000000  -0.83368787  -0.83368787  -0.83368766  -0.83368787  -0.83368787
  4.82000000  -0.83021594  -0.83021594  -0.83021578  -0.83021594  -0.83021594
  4.84000000  -0.82677316  -0.82677316  -0.82677304  -0.82677316  -0.82677316
  4.86000000  -0.82335916  -0.82335916  -0.82335906  -0.82335916  -0.82335916
  4.88000000  -0.81997355  -0.81997355  -0.81997348  -0.81997355  -0.81997355
  4.90000000  -0.81661599  -0.81661599  -0.81661593  -0.81661599  -0.81661599
  4.92000000  -0.81328610  -0.81328610  -0.81328606  -0.81328610  -0.81328610
  4.94000000  -0.80998355  -0.80998355  -0.80998352  -0.80998355  -0.80998355
  4.96000000  -0.80670799  -0.80670799  -0.80670797  -0.80670799  -0.80670799
  4.98000000  -0.80345908  -0.80345908  -0.80345907  -0.80345908  -0.80345908
  5.00000000  -0.80023649  -0.80023649  -0.80023648  -0.80023649  -0.80023649
  5.02000000  -0.79703989  -0.79703989  -0.79703988  -0.79703989  -0.79703989
  5.04000000  -0.79386896  -0.79386896  -0.79386895  -0.79386896  -0.79386896
  5.06000000  -0.79072339  -0.79072339  -0.79072338  -0.79072339  -0.79072339
  5.08000000  -0.78760286  -0.78760286  -0.78760286  -0.78760286  -0.78760286
  5.10000000  -0.78450707  -0.78450707  -0.78450707  -0.78450707  -0.78450707
  5.12000000  -0.78143573  -0.78143573  -0.78143573  -0.78143573  -0.78143573
  5.14000000  -0.77838853  -0.77838853  -0.77838853  -0.77838853  -0.77838853
  5.16000000  -0.77536519  -0.77536519  -0.77536519  -0.77536519  -0.77536519
  5.18000000  -0.77236542  -0.77236542  -0.77236542  -0.77236542  -0.77236542
  5.20000000  -0.76938895  -0.76938895  -0.76938895  -0.76938895  -0.76938895
  5.22000000  -0.76643549  -0.76643549  -0.76643549  -0.76643549  -0.76643549
  5.24000000  -0.76350478  -0.76350478  -0.76350478  -0.76350478  -0.76350478
  5.26000000  -0.76059654  -0.76059654  -0.76059654  -0.76059654  -0.76059654
  5.28000000  -0.75771053  -0.75771053  -0.75771053  -0.75771053  -0.75771053
  5.30000000  -0.75484647  -0.75484647  -0.75484647  -0.75484647  -0.75484647
  5.32000000  -0.75200411  -0.75200411  -0.75200411  -0.75200411  -0.75200411
  5.34000000  -0.74918321  -0.74918321  -0.74918321  -0.74918321  -0.74918321
  5.36000000  -0.74638352  -0.74638352  -0.74638352  -0.74638352  -0.74638352
  5.38000000  -0.74360480  -0.74360480  -0.74360480  -0.74360480  -0.74360480
  5.40000000  -0.74084680  -0.74084680  -0.74084680  -0.74084680  -0.74084680
  5.42000000  -0.73810930  -0.73810930  -0.73810930  -0.73810930  -0.73810930
  5.44000000  -0.73539206  -0.73539206  -0.73539206  -0.73539206  -0.73539206
  5.46000000  -0.73269485  -0.73269485  -0.73269485  -0.73269485  -0.73269485
  5.48000000  -0.73001746  -0.73001746  -0.73001746  -0.73001746  -0.73001746
  5.50000000  -0.72735965  -0.72735965  -0.72735965  -0.72735965  -0.72735965
  5.52000000  -0.72472122  -0.72472122  -0.72472122  -0.72472122  -0.72472122
  5.54000000  -0.72210195  -0.72210195  -0.72210195  -0.72210195  -0.72210195
  5.56000000  -0.71950162  -0.71950162  -0.71950162  -0.71950162  -0.71950162
  5.58000000  -0.71692004  -0.71692004  -0.71692004  -0.71692004  -0.71692004
  5.60000000  -0.71435700  -0.71435700  -0.71435700  -0.71435700  -0.71435700
  5.62000000  -0.71181228  -0.71181228  -0.71181228  -0.71181228  -0.71181228
  5.64000000  -0.70928571  -0.70928571  -0.70928571  -0.70928571  -0.70928571
  5.66000000  -0.70677708  -0.70677708  -0.70677708  -0.70677708  -0.70677708
  5.68000000  -0.70428619  -0.70428619  -0.70428619  -0.70428619  -0.70428619
  5.70000000  -0.70181287  -0.70181287  -0.70181287  -0.70181287  -0.70181287
  5.72000000  -0.69935692  -0.69935692  -0.69935692  -0.69935692  -0.69935692
  5.74000000  -0.69691815  -0.69691815  -0.69691815  -0.69691815  -0.69691815
  5.76000000  -0.69449639  -0.69449639  -0.69449639  -0.69449639  -0.69449639
  5.78000000  -0.69209146  -0.69209146  -0.69209146  -0.69209146  -0.69209146
  5.80000000  -0.68970318  -0.68970318  -0.68970318  -0.68970318  -0.68970318
  5.82000000  -0.68733137  -0.68733137  -0.68733137  -0.68733137  -0.68733137
  5.84000000  -0.68497588  -0.68497588  -0.68497588  -0.68497588  -0.68497588
  5.86000000  -0.68263651  -0.68263651  -0.68263651  -0.68263651  -0.68263651
  5.88000000  -0.68031312  -0.68031312  -0.68031312  -0.68031312  -0.68031312
  5.90000000  -0.67800553  -0.67800553  -0.67800553  -0.67800553  -0.67800553
  5.92000000  -0.67571358  -0.67571358  -0.67571358  -0.67571358  -0.67571358
  5.94000000  -0.67343712  -0.67343712  -0.67343712  -0.67343712  -0.67343712
  5.96000000  -0.67117598  -0.67117598  -0.67117598  -0.67117598  -0.67117598
  5.98000000  -0.66893001  -0.66893001  -0.66893001  -0.66893001  -0.66893001
  6.00000000  -0.66669906  -0.66669906  -0.66669906  -0.66669906  -0.66669906
  6.02000000  -0.66448298  -0.66448298  -0.66448298  -0.66448298  -0.66448298
  6.04000000  -0.66228161  -0.66228161  -0.66228161  -0.66228161  -0.66228161
  6.06000000  -0.66009481  -0.66009481  -0.66009481  -0.66009481  -0.66009481
  6.08000000  -0.65792243  -0.65792243  -0.65792243  -0.65792243  -0.65792243
  6.10000000  -0.65576433  -0.65576433  -0.65576433  -0.65576433  -0.65576433
  6.12000000  -0.65362038  -0.65362038  -0.65362038  -0.65362038  -0.65362038
  6.14000000  -0.65149042  -0.65149042  -0.65149042  -0.65149042  -0.65149042
  6.16000000  -0.64937433  -0.64937433  -0.64937433  -0.64937433  -0.64937433
  6.18000000  -0.64727196  -0.64727196  -0.64727196  -0.64727196  -0.64727196
  6.20000000  -0.64518319  -0.64518319  -0.64518319  -0.64518319  -0.64518319
  6.22000000  -0.64310788  -0.64310788  -0.64310788  -0.64310788  -0.64310788
  6.24000000  -0.64104590  -0.64104590  -0.64104590  -0.64104590  -0.64104590
  6.26000000  -0.63899711  -0.63899711  -0.63899711  -0.63899711  -0.63899711
  6.28000000  -0.63696141  -0.63696141  -0.63696141  -0.63696141  -0.63696141
  6.30000000  -0.63493865  -0.63493865  -0.63493865  -0.63493865  -0.63493865
  6.32000000  -0.63292872  -0.63292872  -0.63292872  -0.63292872  -0.63292872
  6.34000000  -0.63093149  -0.63093149  -0.63093149  -0.63093149  -0.63093149
  6.36000000  -0.62894685  -0.62894685  -0.62894685  -0.62894685  -0.62894685
  6.38000000  -0.62697466  -0.62697466  -0.62697466  -0.62697466  -0.62697466
  6.40000000  -0.62501483  -0.62501483  -0.62501483  -0.62501483  -0.62501483
  6.42000000  -0.62306722  -0.62306722  -0.62306722  -0.62306722  -0.62306722
  6.44000000  -0.62113173  -0.62113173  -0.62113173  -0.62113173  -0.62113173
  6.46000000  -0.61920824  -0.61920824  -0.61920824  -0.61920824  -0.61920824
  6.48000000  -0.61729664  -0.61729664  -0.61729664  -0.61729664  -0.61729664
  6.50000000  -0.61539682  -0.61539682  -0.61539682  -0.61539682  -0.61539682
  6.52000000  -0.61350868  -0.61350868  -0.61350868  -0.61350868  -0.61350868
  6.54000000  -0.61163209  -0.61163209  -0.61163209  -0.61163209  -0.61163209
  6.56000000  -0.60976696  -0.60976696  -0.60976696  -0.60976696  -0.60976696
  6.58000000  -0.60791319  -0.60791319  -0.60791319  -0.60791319  -0.60791319
  6.60000000  -0.60607066  -0.60607066  -0.60607066  -0.60607066  -0.60607066
  6.62000000  -0.60423928  -0.60423928  -0.60423928  -0.60423928  -0.60423928
