In
3.000000 115.000000 3
1.400000 1.700000 2.200000 1.690927 
501 0.020000
  0.00000510   2.94999383  -0.63341933  -0.67785760  -2.47368920
  0.02000000   2.95328724  -0.55346271  -0.81817896  -2.32134972
  0.04000000   2.95468003  -0.55374741  -0.81987199  -2.32434905
  0.06000000   2.95156049  -0.55520872  -0.82227410  -2.32905145
  0.08000000   2.94314768  -0.55797547  -0.82531641  -2.33539089
  0.10000000   2.92920919  -0.56205363  -0.82894231  -2.34327246
  0.12000000   2.90976234  -0.56739566  -0.83310117  -2.35258892
  0.14000000   2.88497829  -0.57392133  -0.83774488  -2.36322339
  0.16000000   2.85510753  -0.58153658  -0.84282865  -2.37505782
  0.18000000   2.82042540  -0.59014797  -0.84831234  -2.38798089
  0.20000000   2.78122573  -0.59966270  -0.85415923  -2.40188599
  0.22000000   2.73781552  -0.60998870  -0.86033516  -2.41667009
  0.24000000   2.69048246  -0.62104399  -0.86681031  -2.43224013
  0.26000000   2.63946822  -0.63276467  -0.87356072  -2.44851865
  0.28000000   2.58496810  -0.64510459  -0.88056801  -2.46544313
  0.30000000   2.52714952  -0.65802901  -0.88781749  -2.48296072
  0.32000000   2.46617565  -0.67150634  -0.89529599  -2.50102154
  0.34000000   2.40222461  -0.68550119  -0.90298997  -2.51957303
  0.36000000   2.33550011  -0.69997008  -0.91088437  -2.53855653
  0.38000000   2.26623237  -0.71486029  -0.91896217  -2.55790616
  0.40000000   2.19467073  -0.73011162  -0.92720477  -2.57755018
  0.42000000   2.12107035  -0.74566034  -0.93559289  -2.59741394
  0.44000000   2.04567659  -0.76144420  -0.94410777  -2.61742377
  0.46000000   1.96871109  -0.77740728  -0.95273231  -2.63751065
  0.48000000   1.89036340  -0.79350306  -0.96145181  -2.65761263
  0.50000000   1.81079125  -0.80969469  -0.97025405  -2.67767500
  0.52000000   1.73012979  -0.82595205  -0.97912847  -2.69764794
  0.54000000   1.64850638  -0.84224653  -0.98806490  -2.71748245
  0.56000000   1.56605513  -0.85854575  -0.99705218  -2.73712622
  0.58000000   1.48292506  -0.87481026  -1.00607728  -2.75652100
  0.60000000   1.39927986  -0.89099336  -1.01512526  -2.77560247
  0.62000000   1.31529064  -0.90704362  -1.02417981  -2.79430220
  0.64000000   1.23112575  -0.92290874  -1.03322422  -2.81255064
  0.66000000   1.14694139  -0.93853935  -1.04224232  -2.83028012
  0.68000000   1.06287499  -0.95389198  -1.05121922  -2.84742716
  0.70000000   0.97904197  -0.96893087  -1.06014174  -2.86393395
  0.72000000   0.89553526  -0.98362879  -1.06899866  -2.87974896
  0.74000000   0.81242690  -0.99796700  -1.07778070  -2.89482702
  0.76000000   0.72977076  -1.01193479  -1.08648042  -2.90912890
  0.78000000   0.64760597  -1.02552859  -1.09509202  -2.92262076
  0.80000000   0.56596041  -1.03875105  -1.10361111  -2.93527342
  0.82000000   0.48485411  -1.05160998  -1.11203446  -2.94706162
  0.84000000   0.40430241  -1.06411738  -1.12035981  -2.95796331
  0.86000000   0.32431866  -1.07628851  -1.12858558  -2.96795898
  0.88000000   0.24491664  -1.08814101  -1.13671074  -2.97703108
  0.90000000   0.16611243  -1.09969420  -1.14473458  -2.98516351
  0.92000000   0.08792601  -1.11096835  -1.15265658  -2.99234117
  0.94000000   0.01038245  -1.12198418  -1.16047631  -2.99854964
  0.96000000  -0.06648726  -1.13276232  -1.16819325  -3.00377486
  0.98000000  -0.14264564  -1.14332300  -1.17580676  -3.00800294
  1.00000000  -0.21804840  -1.15368564  -1.18331601  -3.01122005
  1.02000000  -0.29264439  -1.16386865  -1.19071986  -3.01341225
  1.04000000  -0.36637568  -1.17388919  -1.19801692  -3.01456553
  1.06000000  -0.43917789  -1.18376307  -1.20520540  -3.01466575
  1.08000000  -0.51098055  -1.19350457  -1.21228322  -3.01369872
  1.10000000  -0.58170767  -1.20312644  -1.21924787  -3.01165025
  1.12000000  -0.65127836  -1.21263979  -1.22609650  -3.00850625
  1.14000000  -0.71960748  -1.22205411  -1.23282588  -3.00425288
  1.16000000  -0.78660641  -1.23137725  -1.23943241  -2.99887665
  1.18000000  -0.85218387  -1.24061541  -1.24591213  -2.99236460
  1.20000000  -0.91624667  -1.24977321  -1.25226073  -2.98470448
  1.22000000  -0.97870060  -1.25885367  -1.25847358  -2.97588490
  1.24000000  -1.03945125  -1.26785827  -1.26454573  -2.96589554
  1.26000000  -1.09840486  -1.27678702  -1.27047191  -2.95472736
  1.28000000  -1.15546913  -1.28563843  -1.27624658  -2.94237276
  1.30000000  -1.21055409  -1.29440964  -1.28186395  -2.92882580
  1.32000000  -1.26357288  -1.30309640  -1.28731797  -2.91408241
  1.34000000  -1.31444252  -1.31169318  -1.29260235  -2.89814056
  1.36000000  -1.36308468  -1.32019315  -1.29771064  -2.88100052
  1.38000000  -1.40942638  -1.32858832  -1.30263615  -2.86266496
  1.40000000  -1.45340069  -1.33686949  -1.30737206  -2.84313926
  1.42000000  -1.49494735  -1.34502640  -1.31191139  -2.82243159
  1.44000000  -1.53401336  -1.35304772  -1.31624706  -2.80055314
  1.46000000  -1.57055353  -1.36092113  -1.32037186  -2.77751830
  1.48000000  -1.60453094  -1.36863340  -1.32427851  -2.75334476
  1.50000000  -1.63591738  -1.37617045  -1.32795970  -2.72805373
  1.52000000  -1.66469371  -1.38351737  -1.33140807  -2.70166999
  1.54000000  -1.69085016  -1.39065857  -1.33461627  -2.67422207
  1.56000000  -1.71438650  -1.39757783  -1.33757696  -2.64574230
  1.58000000  -1.73531228  -1.40425835  -1.34028288  -2.61626689
  1.60000000  -1.75364681  -1.41068289  -1.34272684  -2.58583598
  1.62000000  -1.76941923  -1.41683384  -1.34490178  -2.55449366
  1.64000000  -1.78266834  -1.42269334  -1.34680077  -2.52228794
  1.66000000  -1.79344251  -1.42824336  -1.34841709  -2.48927073
  1.68000000  -1.80179938  -1.43346584  -1.34974422  -2.45549775
  1.70000000  -1.80780553  -1.43834276  -1.35077592  -2.42102840
  1.72000000  -1.81153610  -1.44285634  -1.35150623  -2.38592565
  1.74000000  -1.81307422  -1.44698909  -1.35192954  -2.35025581
  1.76000000  -1.81251053  -1.45072397  -1.35204059  -2.31408830
  1.78000000  -1.80994249  -1.45404450  -1.35183457  -2.27749540
  1.80000000  -1.80547366  -1.45693491  -1.35130711  -2.24055191
  1.82000000  -1.79921299  -1.45938027  -1.35045433  -2.20333482
  1.84000000  -1.79127395  -1.46136659  -1.34927290  -2.16592289
  1.86000000  -1.78177372  -1.46288096  -1.34776006  -2.12839626
  1.88000000  -1.77083226  -1.46391169  -1.34591368  -2.09083594
  1.90000000  -1.75857145  -1.46444838  -1.34373226  -2.05332336
  1.92000000  -1.74511409  -1.46448207  -1.34121500  -2.01593985
  1.94000000  -1.73058306  -1.46400532  -1.33836182  -1.97876606
  1.96000000  -1.71510038  -1.46301232  -1.33517340  -1.94188150
  1.98000000  -1.69878629  -1.46149895  -1.33165118  -1.90536389
  2.00000000  -1.68175847  -1.45946286  -1.32779743  -1.86928869
  2.02000000  -1.66413116  -1.45690354  -1.32361522  -1.83372850
  2.04000000  -1.64601450  -1.45382235  -1.31910849  -1.79875255
  2.06000000  -1.62751378  -1.45022254  -1.31428202  -1.76442621
  2.08000000  -1.60872889  -1.44610933  -1.30914144  -1.73081049
  2.10000000  -1.58975375  -1.44148983  -1.30369328  -1.69796164
  2.12000000  -1.57067595  -1.43637307  -1.29794492  -1.66593074
  2.14000000  -1.55157635  -1.43076997  -1.29190459  -1.63476336
  2.16000000  -1.53252887  -1.42469330  -1.28558139  -1.60449930
  2.18000000  -1.51360030  -1.41815759  -1.27898524  -1.57517238
  2.20000000  -1.49485031  -1.41117909  -1.27212687  -1.54681028
